Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_phy03_sci_phys_mfw_zping_defy_gravity_upside_down_ping_pong_ball?e=18|*|||,Defy Gravity! Upside Down Ping Pong Ball,"Two ZOOM cast members prevent a ping pong ball in an upside down funnel from falling out without touching the ball. How do they do it? They blow down through the funnel onto the ball. Bernoulli's principle, a fundamental principle of fluid dynamics, explains why this gravity-defying -- and logic-defying ...Show More ",PBS LearningMedia,English  2004-01-22
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_phy03_sci_phys_mfw_zrockcar_acids_and_bases_testing_rocket_cars?e=19|*|||,ZOOM | Acids and Bases: Testing Rocket Cars,Cast members make bottle rocket cars using lemon juice and baking soda and experiment with different ways of launching the cars in this ZOOM video segment. A car propelled by the reaction between lemon juice and baking soda has more in common with rockets and jet aircraft than one might think.,PBS LearningMedia,English  2004-02-20
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_phy03_sci_phys_mfw_zweightlessness_what_is_quotweightlessness?e=0|*|||,What Is Weightlessness?,"There's no need to don a space suit if you want to experience weightlessness. In this video segment adapted from ZOOM, two members of the cast drop a cup of water with holes in it to demonstrate how free fall can create a momentary condition of ""weightlessness"". This video is available in both English ...Show More ",PBS LearningMedia,Spanish | English  2004-01-22
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_physical_therapy_alabama_wildlife_rehab?e=1|*|||,Physical Therapy,A red-shouldered hawk is given physical therapy by a rehabilitator.,PBS LearningMedia,English  2018-08-15
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_physics_degrees_careers_physicsgirl_1028_what_can_you_do_with_a_physics_degree_physics_girl?e=2|*|||,What Can You Do With A Physics Degree | Physics Girl,"Where do physics majors end up, besides broke and teaching the next mob of physics majors? How many physics majors end up working in History and English right out of school?",PBS LearningMedia,English  2015-11-20
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_polar_bears_feast_1_polar_bears_gather_for_the_feast_the_great_polar_bear_feast?e=3|*|||,Polar Bears Gather for the Feast | The Great Polar Bear Feast,"Usually, polar bears are solitary animals, however many gather once a year to eat the rich bowhead whale carcass. It's summer in the Artic and the polar bears have finally arrived at Kaktovik. The Inupiat Tribe of the northern Alaskan city of Kaktovic are allowed to cull 3 bowhead whales every year in ...Show More ",PBS LearningMedia,English  2016-10-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_polar_bears_feast_2_the_kaktovic_butcher_a_whale_the_great_polar_bear_feast?e=4|*|||,The Kaktovik Butcher a Whale | The Great Polar Bear Feast,"The polar bear is a special animal for the locals, and polar bears are considered to be relatives. The Kaktovik honor the bears by giving the remains of the whale to them and they watch the bears enjoy their meal from a safe distance. Around the time of the whale catch, polar bears gather one mile away ...Show More ",PBS LearningMedia,English  2016-10-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_polar_bears_feast_3_a_new_social_dynamic_the_great_polar_bear_feast?e=5|*|||,A New Social Dynamic | The Great Polar Bear Feast,"Polar bears are very intelligent animals. They have adapted to survive in the Artic, an extremly harsh and cold landscape to live in. In Kaktovik, polar bears return every year because of the food they find at the whale bone pile. Normally percieved as solitary animals, bears will avoid each other and ...Show More ",PBS LearningMedia,English  2016-10-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_polar_bears_feast_4_tracking_polar_bears_the_great_polar_bear_feast?e=6|*|||,Tracking Polar Bears | The Great Polar Bear Feast,"Scientists go up in a helicopter and take down a polar bear with tranquilizers in order to record its weight, take some blood samples, and put on a collar that has GPS tracking. All this data gives scientists a wealth of information to study the polar bears in their changing habitat. It is important ...Show More ",PBS LearningMedia,English  2016-10-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_polar_bears_feast_5_bears_on_thin_ice_the_great_polar_bear_feast?e=7|*|||,Bears on Thin Ice | The Great Polar Bear Feast,"Summer sea ice is becoming increasingly rare. Polar bears catch seals from the sea ice, but if there's no sea ice, polar bears will have to adapt or starve. Throughout 2014, 60 individual bears were tracked with GPS collars. For most of spring time, polar bears stayed on the ice to hunt seals, their ...Show More ",PBS LearningMedia,English  2016-10-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_polar_bears_feast_6_to_stay_ashore_or_brave_the_swim_the_great_polar_bear_feast?e=8|*|||,To Stay Ashore or Brave the Swim | The Great Polar Bear Feast,"Polar bear mother Nanook and her cub have to decide whether or not to go out to the sea ice or hug the shore. Another polar bear mother stays ashore, bringing her cubs to the whale blubber previously harvested by the Kaktovic. The future of the species depends on the decisions of the bears of today.",PBS LearningMedia,English  2016-10-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_polar_bears_feast_7_dangerous_choices_in_the_quest_for_food_the_great_polar_bear_feast?e=9|*|||,Dangerous Choices in the Quest for Food | The Great Polar Bear Feast,"As food becomes scarcer and scarcer for the polar bears during the winter, some come to a dangerous decision: hunting for food in town. The village of Kaktovik, which in the summer sustained the bears with whale blubber, now has to protect itself and its food from the hunger of the polar bears.",PBS LearningMedia,English  2016-10-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_preserving_egypts_treasure_guardians_preserving_egypts_treasure_guardians?e=10|*|||,Preserving a Mummy | Egypt's Treasure Guardians,"Learn the basics of archaeological restoration as the Grand Egyptian Museum (GEM) Conservation Centre lab team examines and opens a wooden sarcophagus with a mummy inside. The wood will require work—salts removed, paint restored. Conservators inject chemical fillers into cracks and attach loose flakes ...Show More ",PBS LearningMedia,English  2017-02-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_protecting_st_catherines_island_tortoises_video_georgia_outdoors?e=11|*|||,Protecting St. Catherine's Island | Georgia Outdoors,"In order to maintain its natural pristine condition, the island is owned by the St. Catherine's Island Foundation. There are now ferries to bring visitors to the island; it's invitation-only. Gopher tortoises are raised and monitored on the island by the Georgia Department of Natural Resources in order ...Show More ",PBS LearningMedia,English  2020-08-18
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_psu06_nano_sci_moving_moving_atoms?e=12|*|||,Moving Atoms | Explore Materials,"A materials science and engineering professor, Dr. Chris Muhlstein of Penn State University, explains how to rearrange atoms without touching them with your hands.",PBS LearningMedia,English  2009-06-04
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_psu10sci_vid_geospatial_histgeog_geospatial_revolution_history_of_geography?e=13|*|||,History of Geography | Geospatial Revolution,"The Geospatial Revolution Project, from WPSU Penn State public broadcasting, traces the history of geography from Babylonia to modern times. A quick review of maps and mapmaking throughout time, including the beginnings of mapping using computers in the 1960s.",PBS LearningMedia,English  2010-08-31
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_psychology_listicles_braincraft_psychology_listicles_braincraft?e=14|*|||,The Psychology of Listicles | Braincraft,The list-article blend is growing rapidly in popularity.,PBS LearningMedia,English  2017-01-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_pushing_spacecraft_physics_girl_pushing_spacecraft_physics_girl?e=15|*|||,Pushing a Spacecraft with Light? | Physics Girl,"What if you could power a ship using sunlight instead of wind? Well in space, you can! Solar sails or light sails are pushed with light from the sun.",PBS LearningMedia,English  2017-01-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_put_out_candle_physics_girl_put_out_candle_physics_girl?e=16|*|||,Five Weird Ways to Put Out a Candle | Physics Girl,What happens when you pour liquid nitrogen on a flame? What about when you blow on the flame with a cup in the way? Try these five unusual ways to extinguish a candle.,PBS LearningMedia,English  2017-01-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_quantum_cryptography_physics_girl_quantum_cryptography_physics_girl?e=17|*|||,Quantum Cryptography Explained | Physics Girl,"With recent high-profile security decryption cases, encryption is more important than ever. Much of your browser usage and your smartphone data is encrypted. But what does that process actually entail? And when computers get smarter and faster due to advances in quantum physics, how will encryption keep ...Show More ",PBS LearningMedia,English  2017-01-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_quantum_multiverse_pbs_space_time_quantum_multiverse_pbs_space_time?e=18|*|||,The Many Worlds of the Quantum Multiverse | PBS Space Time,Is our universe a definitive single reality or is it merely one within an infinitely branching multiverse?,PBS LearningMedia,English  2017-01-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_rare17_sci_invasives_rare_invasive_species_threaten_island_diversity?e=19|*|||,RARE: Invasive Species Threaten Island Diversity,"Get an up-close look with wildlife photographer Joel Sartore at the Cook Strait giant wētā and the kākāpō, two endangered species in New Zealand, and examine why behavioral adaptations no longer protect them, in this video from RARE—Creatures of the Photo Ark. While their ancestors flew, both the giant ...Show More ",PBS LearningMedia,English  2017-07-26
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_rare17_sci_keydeer_rare_key_deer?e=0|*|||,RARE: How Humans Impact the Key Deer Population,"Observe a small, endangered species of deer with National Geographic photographer Joel Sartore and learn how its survival is tied to human activities, in this adapted video from RARE—Creatures of the Photo Ark. The Key deer, one of the rarest mammals in North America, is well adapted to the conditions ...Show More ",PBS LearningMedia,English  2017-07-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_rare_nebraska_indian_caves_state_park_rare_nebraska_featuring_the_indian_caves_state_park?e=1|*|||,Rare Nebraska Featuring the Indian Cave State Park | NET 360°,"As a companion to NET’s The PlainStory podcast, NET has produced a set of immersive, experiential videos designed to give viewers a taste of rare Nebraskan habitats via 360 video and audio. This 360° video will place you inside the Indian Caves State Park. We recommend viewing these using the Chrome ...Show More ",PBS LearningMedia,English  2018-09-18
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_recording_the_rainforest_clip_recording_the_rainforest_clip?e=2|*|||,Recording the Rainforest: Video| Nature Works Everywhere,"Imagine waking up to the breathtakingly loud dawn chorus of stridulating insects, whooping gibbons, and squawking rhinoceros hornbills in the verdant rainforests of Borneo. What does sound tell us about the world’s wildest places? In this video, students learn how scientists are using sound to understand ...Show More ",PBS LearningMedia,English  2017-03-29
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_reflection_and_refraction_animation_unc_tv_science?e=3|*|||,Reflection and Refraction | UNC-TV Science,Find out the different ways in which visible light might behave when it interacts with an object.,PBS LearningMedia,English  2020-07-31
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_reflections_on_the_ocean_and_blue_shark_reflections_on_the_ocean_and_blue_shark_irelands_wild_coast?e=4|*|||,Reflections on the Ocean and Blue Shark | Ireland's Wild Coast,"Just like the land, oceans change with the seasons. Most of these changes go unnoticed, since so much of our interaction with the water is at the surface level. As the seasons change, different species come and go. The Blue Shark appears off the west coast of Ireland during the summer, feeding in the ...Show More ",PBS LearningMedia,English  2017-08-04
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_ressurrection_plants_deep_look_ressurrection_plants_deep_look?e=5|*|||,These 'Resurrection Plants' Spring Back to Life in Seconds | Deep Look,Rain falls and within seconds dried-up moss that's been virtually dead for decades unfurls in an explosion of green. The microscopic creatures living in the moss come out to feed.,PBS LearningMedia,English  2017-01-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_river_rewilding_hester_dendy_rr_video?e=6|*|||,River Rewilding: Hester-Dendy Installation,"In this video, a high school teacher and her students construct and install a Hester-Dendy sampler to collect macroinvertebrates, which are an indicator of water quality.",PBS LearningMedia,English  2019-08-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_river_rewilding_macro_id_rr_video?e=7|*|||,River Rewilding: Macro Identification,Watch a high school teacher and her students demonstrate how to use macros to explore water quality.,PBS LearningMedia,English  2019-08-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_river_rewilding_project_summary_rr_video?e=8|*|||,River Rewilding: Project Summary,"Brenda Perry, her high school students at Kent Innovation High, and Eileen Boekestein (LGROW) discuss what it's like to implement a place-based project involving their campus and the Grand River. Learn how their project will affect the Rapid Restoration happening in downtown Grand Rapids.",PBS LearningMedia,English  2019-08-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_satellite_imagery_biodiversity_video_gallery_life_from_above?e=9|*|||,Satellite Imagery and Biodiversity | Life from Above,"Introduction: Satellite imagery allow us to expand our perspective on planet Earth. Satellite technology allows scientists to make critical decisions about conservation, track patterns of species movement, and better understand how species interact with each other. Students will watch two short video ...Show More ",PBS LearningMedia,English  2020-03-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_science_fossils_mastodons_and_monticello?e=10|*|||,Big Bone Lick: Mastodons and Monticello | Kentucky Studies,"Big Bone Lick in Kentucky is the birthplace of American vertebrate fossil studies. Large Ice Age animals like mastodons and mammoths gathered at the salt lick here, and their bones were found by Europeans about 300 years ago. Thomas Jefferson asked explorers Meriwether Lewis and William Clark to bring ...Show More ",PBS LearningMedia,English  2019-01-03
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_science_march_2017_science_march_2017?e=11|*|||,Science Marches Call for More Facts and Funding | PBS NewsHour,"More than 500 “March for Science” demonstrations took place around the world on April 22, 2017 in response to what protesters view as a rising trend in challenging widely-accepted scientific evidence and facts. Scientists, teachers, and students took part in the marches, calling for more science-based ...Show More ",PBS LearningMedia,English  2017-04-26
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_science_march_kqed_voices_from_the_march_for_science_above_the_noise?e=12|*|||,Voices from the March for Science | Above the Noise,The March For Science attracted participants from all over the world who voiced their support of evidence-based policy and the impact of scientific research on everyday life. Thousands of people of all ages participated in marches for science across the country on April 22. But some scientists feel that ...Show More ,PBS LearningMedia,English  2017-07-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_science_of_landing_fast_plane_on_big_boat_video_stem_in_30?e=13|*|||,The Science of Landing a Really Fast Plane on a Really Big Boat | STEM in 30,"Landing a plane is difficult under normal circumstances. Imagine landing a super fast plane on a moving runway. Oh, and the runway is also very short! That's what it's like to land on an aircraft carrier. Not only is math and science required to do this, but there's also the coordination of a massive ...Show More ",PBS LearningMedia,English  2020-04-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_science_of_marathon_its_okay_to_be_smart_science_of_marathon_its_okay_to_be_smart?e=14|*|||,Science of Marathon Running | It's Okay to Be Smart,"So maybe we can't outrun cheetahs or antelope, but humans are uniquely adapted for long distance running. What does science have to say about marathon running? To find out, (and because I was feeling a little crazy) I decided to run one! Here's what I discovered about the science of long distance running",PBS LearningMedia,English  2016-10-14
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_scorpions_in_your_backyard_scorpions_in_your_backyard_video?e=15|*|||,Scorpions in Your Backyard,"Scorpions are lurking in your Bay Area backyard (really!). Don't worry, they're relatively harmless (and adorable!). Two fun facts: they fluoresce in ultraviolet light and they're the only arachnid to give birth to live young.",PBS LearningMedia,English  2017-11-02
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_sea_turtle_arribada_sea_turtle_arribada?e=16|*|||,Sea Turtle Arribada | Big Pacific: Mysterious,"When it’s time to nest, female olive ridley sea turtles return from their open ocean habitats to their own native shores to participate in a mass nesting event called an arribada. Visit one of the few arribada nesting locations, in Ostional, Costa Rica to meet an exhausted female who has travelled for ...Show More ",PBS LearningMedia,English  2017-06-26
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_sea_urchins_deep_look_sea_urchins_deep_look?e=17|*|||,Sea Urchins Pull Themselves Inside Out to be Reborn | Deep Look,"Conceived in the open sea, tiny spaceship-shaped sea urchin larvae search the vast ocean to find a home. After this incredible odyssey, they undergo one of the most remarkable transformations in nature.",PBS LearningMedia,English  2017-01-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_seabirds_in_the_summer_irelands_wild_coast_1?e=18|*|||,Seabirds in the Summer | Ireland's Wild Coast,"Every summer, puffins migrate from the South America all the way to Skellig Michael, a tiny island off the south west coast of Ireland. Puffins make this journey to breed and to raise their young. They nest in burrows, where young chicks can be kept safe while adults fish in the rich waters surrounding ...Show More ",PBS LearningMedia,English  2017-06-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_secret_creativity_braincraft_secret_creativity_braincraft?e=19|*|||,The Secret to Creativity | Braincraft,"With this simple exercise, what can you learn about creativity?",PBS LearningMedia,English  2017-01-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_sex_lives_trees_deep_look_sex_lives_trees_deep_look?e=0|*|||,The Sex Lives of Christmas Trees | Deep Look,"The humble pine cone is more than a holiday decoration. It's an ancient form of tree sex. Flowers may be faster and showier, but the largest living things in the world? The oldest? They all reproduce with pine cones.",PBS LearningMedia,English  2017-01-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_sf10_sci_psci_forces_motion_basketball_physics_of_basketball?e=1|*|||,Physics of Basketball,"How does physics impact your game? John Fontanella, a physicist at the U.S. Naval Academy and author of ""The Physics of Basketball,"" explains the role of physics in basketball in this video segment. From foul shots to side-arm passes, find out what forces are acting on the ball, and what players have ...Show More ",PBS LearningMedia,English  2013-08-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_sharks_rays_deep_look_sharks_rays_deep_look?e=2|*|||,How Do Sharks and Rays Use Electricity to Find Hidden Prey? | Deep Look,"When it comes to spotting prey, sharks and rays have a secret sense beyond sight and smell. Tiny goo-filled organs called Ampullae of Lorenzini detect the invisible electric fields produced by all living creatures.",PBS LearningMedia,English  2017-01-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_shrink_quarter_physics_girl_shrink_quarter_physics_girl?e=3|*|||,How to Shrink a Quarter with a High Voltage Electromagnet | Physics Girl,"How an 8000V electromagnet can be used to shrink a quarter. The interplay between electric and magnetic forces leads to the Lorentz Force and Faraday's Law of induction which can be used to shrink a quarter, or any other type of metal coin.",PBS LearningMedia,English  2017-01-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_slime_mold_deep_look_slime_mold_deep_look?e=4|*|||,This Pulsating Slime Mold Comes in Peace (ft. It's Okay to Be Smart) | Deep Look,Flip over a rotting log and chances are you’ll see a goopy streak stuck to the wood.,PBS LearningMedia,English  2017-01-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_smithsonian_science_how_forensic_anthropology_smithsonian_science_how_forensic_anthropology_bone_whispering?e=5|*|||,Forensic Anthropology: Bone Whispering | Smithsonian Science How,"Examine what skeletons can tell you about how people lived and died. Meet Kari Bruwelheide, a Forensic Anthropologist and Physical Anthropologist at the National Museum of Natural History. Join her in probing the mysteries contained in human bones. See the sophisticated technologies being used to extract ...Show More ",PBS LearningMedia,English  2016-07-18
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_snakes_untamed_video_untamed_the_wildlife_center_of_virginia?e=6|*|||,Snakes | UNTAMED,"Learn about snakes– a family of wild animals that invoke fear in many people. During episode six, Center staff members highlight the beauty and mystery of snakes and encourage others to foster a respect for this highly misunderstood group of animals. Common causes of admission and injury are highlighted, ...Show More ",PBS LearningMedia,English  2020-04-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_social_distancing_above_the_noise_video_above_the_noise?e=7|*|||,Social Distancing | Above The Noise,"To slow the spread of the coronavirus, or COVID-19, public health experts are telling us to stay home and practice “social distancing.” Think social distancing doesn’t matter if you’re young and healthy? Think again. It’s not about you—it’s about protecting the community. What has your social distancing ...Show More ",PBS LearningMedia,English  2020-04-01
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_solving_complex_problems_with_simple_machine_video_stem_in_30?e=8|*|||,Solving Complex Problems with Simple Machines | STEM in 30,"Every big machine relies on a series of simple machines to get the job done. Can you name the six simple machines? The air- and spacecraft at the National Air and Space Museum operate thanks to simple machines, and we even use simple machines to put our artifacts on display. In this episode we'll look ...Show More ",PBS LearningMedia,English  2020-04-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_songbirds_untamed_video_untamed_the_wildlife_center_of_virginia?e=9|*|||,Songbirds | UNTAMED 8,"Learn about the diverse group of passerines which we often call ""songbirds"" in episode eight of the series UNTAMED. Millions of people worldwide identify themselves as bird-watchers and love spending time outdoors watching birds, whether on intense birding expeditions, or simply watching birds in their ...Show More ",PBS LearningMedia,English  2020-04-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_sonic_the_hedgehog_its_okay_to_be_smart_sonic_the_hedgehog_its_okay_to_be_smart?e=10|*|||,Sonic the Hedgehog Is Why You Have Thumbs! | It's Okay to Be Smart,"The human hand, with its multi-talented thumb, might be man's greatest tool. But did you know we can trace that thumb, and the hand and arm it's connected to, all the way back to a 375 million-year-old fish named Tiktaalik? This week I sit down with paleontologist and geneticist Dr. Neil Shubin to learn ...Show More ",PBS LearningMedia,English  2016-10-14
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_clip_01_zika_an_emerging_virus_zika_an_emerging_virus_in_brazil_spillover_zika_ebola_beyond?e=11|*|||,"Zika: An Emerging Virus in Brazil | Spillover - Zika, Ebola & Beyond","Early in 2015, Brazilians began to contract Zika, a virus transmitted by mosquitos. Soon after, epidemiologists noticed an uptick in the number of babies born with microcephaly, a severe birth defect. Were the two related? See how epidemiologists studied the unfolding outbreak to determine if Zika was ...Show More ",PBS LearningMedia,English  2016-08-03
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_clip_02_how_nigeria_stopped_ebola_how_nigeria_stopped_ebola_spillover_zika_ebola_beyond?e=12|*|||,"How Nigeria Stopped Ebola | Spillover - Zika, Ebola & Beyond","During the 2014 Ebola outbreak, epidemiologists and contact tracers stopped a potential disaster in Nigeria. A man infected with Ebola flew to Lagos, the largest city in Africa. His arrival kicked off a chain of infection in that country, but by finding and monitoring contacts, health care workers were ...Show More ",PBS LearningMedia,English  2016-08-03
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_clip_03_one_mans_story_of_having_ebola_one_mans_story_of_having_ebola_spillover_zika_ebola_beyond?e=13|*|||,"One Man's Story of Having Ebola | Spillover - Zika, Ebola & Beyond","Alhassan Kemokai caught Ebola when he was caring for his mother. This video clip describes how Ebola passes from person to person, how it replicates inside the body, and how it causes disease and often death in its human victims.",PBS LearningMedia,English  2016-08-03
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_contact_tracing_spillover_part_5?e=14|*|||,"Contact Tracing | Spillover - Zika, Ebola & Beyond: Part 5","Find out why contact tracing is such a crucial part of controlling outbreaks of infectious disease. Tracing back to patient zero during the West African Ebola outbreak shed light on Ebola's zoonotic origins and rapid spread. Contact tracing revealed that one initial ""spillover"" event—contact between ...Show More ",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_dodging_bullets_spillover_part_8?e=15|*|||,"Dodging Bullets | Spillover - Zika, Ebola & Beyond: Part 8","The highly contagious and pandemic nature of Ebola was exposed in 2014, when an infected US diplomat flew from Liberia to Nigeria, exposing dozens of passerby and doctors along the way. Contact tracing and quarantine can contain an outbreak, but not before lives are lost in the course of getting these ...Show More ",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_ebola_invades_spillover_part_2?e=16|*|||,"Ebola Invades | Spillover - Zika, Ebola & Beyond: Part 2","Learn about Ebola, a virus was first recognized in Zaire in 1976, transmitted by person-to-person contact and causing isolated outbreaks. An unexpected and large outbreak occurred in 2014 in West Africa, a region that had not experienced the disease before.",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_how_ebola_kills_spillover_part_4?e=17|*|||,"How Ebola Kills | Spillover - Zika, Ebola & Beyond: Part 4","Meet Alhassan Kemokai, an Ebola virus survivor from Sierra Leone, as he tells the story of his battle with the brutal disease. Kemokai caught Ebola while caring for his mother when she contracted the virus. For this reason, some call Ebola a disease of love: it transmits while people care for their ailing ...Show More ",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_new_foe_emerges_spillover_part_7?e=18|*|||,"A New Foe Emerges - Nipah | Spillover - Zika, Ebola & Beyond: Part 7","In 1988 Southeast Asia faced it's own battle with Nipah, a fruit bat-borne disease that kills more than three quarters of those infected. Nipah is only contracted in Bangladesh between the months of December and March, and this was a puzzle at first. It turns out that it is during these months that date ...Show More ",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_next_outbreak_spillover_part_10?e=19|*|||,"The Next Outbreak? | Spillover - Zika, Ebola & Beyond: Part 10","As global populations continue to grow and spread, strong healthcare systems are critical to disease prevention. OXITEC is a biotechnology company that has released a genetically modified mosquito in hopes of reducing the spread of Zika virus. At Connaught Hosipital in Sierra Leone, a much-anticipated ...Show More ",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_predict_project_spillover_part_9?e=0|*|||,"The PREDICT Project | Spillover - Zika, Ebola & Beyond: Part 9","See Jonna Mazet's innovative PREDICT Project in action. PREDICT is a worldwide effort to use animal surveillance to monitor viruses, proactively preventing and containing outbreaks of infectious disease by identitifying points of contamination early on.",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_what_are_viruses_spillover_part_3?e=1|*|||,"What Are Viruses? | Spillover - Zika, Ebola & Beyond: Part 3","Explore how viruses grow and spread, starting first with a host organism. The more species a single virus can occupy, the more likely it is to last into the future. The strain of Ebola that terrorized West Africa does an especially effective job of infecting the human body.",PBS LearningMedia,English  2017-02-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_spillover_zika_ebola_beyond_spillover_full_program?e=2|*|||,"Spillover - Zika, Ebola & Beyond | Full Program","Over the last few decades, diseases that spill over from animals to humans have been on the rise. Learn what's behind the increase, and what we can do to fight these dangerous diseases. Join scientists as they investigate the rise of spillover viruses like Zika, Ebola, and Nipah, and see what scientists ...Show More ",PBS LearningMedia,English  2017-02-22
