Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_ee_slope_stairway_slope?e=7|*|||,Stairway Slope,"Use the stairs in your home to understand slope in the real world. This video focuses on reinforcing your understanding of slope as rise over run and placing measurements into ratios. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers.",PBS LearningMedia,English  2014-04-02
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_ee_sprisk_probability_risk_analysis?e=8|*|||,Probability Risk Analysis,"Learn about the role of probability in underwriting contests held at sporting events. This video focuses on how Doug McCrum of Global Specialty Risk determines what risks to underwriting by looking at historical data and making a probability model to predict outcomes, taking math out of the classroom ...Show More ",PBS LearningMedia,English  2014-07-15
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_ee_system_graphing_a_system_of_equations?e=9|*|||,Graphing a System of Equations,"Solve a number riddle by finding the point of intersection for two lines. This video focuses on finding the solution for a system of equations, they are represented as an algebraic expression and a set of linear equations that are graphed to find an intersection point. This video was submitted through ...Show More ",PBS LearningMedia,English  2014-07-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_baseh_area_of_a_triangle_musically_interpreted?e=10|*|||,Area of a Triangle: Musically Interpreted,"Watch and listen to how to find the area of a triangle set to hip-hop music. This video focuses on calculating the area of triangles, and explains why the equation works. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers.",PBS LearningMedia,English  2014-03-28
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_cranes_the_pythagorean_theorem_and_18th_century_cranes?e=11|*|||,The Pythagorean Theorem and 18th Century Cranes,"Discover how math figures into the complex process of reproducing a 18th century human powered construction crane. This video focuses on explaining the way the construction team used the Pythagorean theorem to determine the precise lengths of the struts to build a working crane, taking math out of the ...Show More ",PBS LearningMedia,English  2014-02-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_firecylinder_wall_of_fire_cylinder?e=12|*|||,Wall of Fire: Cylinder,"Watch as the ""Wall of Fire"" in the National Museum of Mathematics shows the relationship between two and three-dimensional figures. This video focuses on the 2D cross sections that can be observed when a laser projects through a 3D cylinder. This video was submitted through the Innovation Math Challenge, ...Show More ",PBS LearningMedia,English  2014-07-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_firetetra_wall_of_fire_tetrahedron?e=13|*|||,Wall of Fire: Tetrahedron,"Watch as the ""Wall of Fire"" in the National Museum of Mathematics shows the relationship between two and three-dimensional figures. This video focuses on the 2D cross sections that can be observed when a laser projects through a 3D tetrahedron. This video was submitted through the Innovation Math Challenge, ...Show More ",PBS LearningMedia,English  2014-07-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_geoanim_animated_geometry_terminology?e=14|*|||,Animated Geometry Terminology,"Review basic geometry terms as a series of animations set to music. This video focuses on definitions relating to angles, triangles, similar figures, congruent figures, and parallel lines cut by a transversal to build mathematical reasoning skills. This video was submitted through the Innovation Math ...Show More ",PBS LearningMedia,English  2014-04-11
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_intersect_calculating_where_lines_intersect?e=15|*|||,Calculating Where Lines Intersect,"Learn how algebra can quickly determine the point where two lines intersect. This video focuses on setting linear equations equal to each other to find a common solution. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers and is ...Show More ",PBS LearningMedia,English  2014-06-02
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_majestic_hiking_mt_majestic_the_pythagorean_theorem_to_the_rescue?e=16|*|||,Hiking Mt. Majestic: The Pythagorean Theorem to the Rescue,"Learn how the Pythagorean theorem can help you calculate the distance of a hike through the mountains. This video focuses on breaking down an irregular figure into a series of right triangles so you can calculate the actual distance of the hike, then use similar steps to calculate the distance of the ...Show More ",PBS LearningMedia,English  2014-09-26
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_monkey_monkey_around?e=17|*|||,Monkey Around,"Uncover the secret behind the puzzling Monkey Around exhibit at the National Museum of Mathematics. This video focuses on the properties of rotations and challenges your critical thinking skills. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional ...Show More ",PBS LearningMedia,English  2014-07-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_printing_three_dimensional_printing?e=18|*|||,Three-Dimensional Printing,"Discover how design software runs three-dimensional printers by translating 3D shapes into triangles. This video focuses on the composition of 3D polygons and introduces the idea of printing in three dimensions as stacking thin layers of material, taking math out of the classroom and into real world ...Show More ",PBS LearningMedia,English  2013-11-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_pythagpuz_pythagoras_puzzler?e=19|*|||,Pythagoras Puzzler,"Visualize a proof to the Pythagorean theorem at the National Museum of Mathematics. This video focuses on modeling the concepts behind the Pythagorean theorem with manipulatives. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers.",PBS LearningMedia,English  2014-06-04
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_race_beating_usain_bolt?e=0|*|||,Beating Usain Bolt,Use mathematics to determine what is required to beat world champion Usain Bolt in a 200-meter race. This video focuses on systems of equations that are visualized by completing a table of values and looking for a point of intersection in a set of line graphs. This video was submitted through the Innovation ...Show More ,PBS LearningMedia,English  2014-07-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_g_sailboat_areas_of_irregular_shapes_building_sailboats?e=1|*|||,Areas of Irregular Shapes: Building Sailboats,"Learn how wooden boat builders use a variety of mathematical concepts when custom designing their vessels. This video focuses on how area, volume, and measurements of irregular shapes are used in the engineering process, taking math out of the classroom and into real world problem solving.",PBS LearningMedia,English  2014-02-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_md_channel_calculating_volume_tunnel_construction?e=2|*|||,Calculating Volume: Tunnel Construction,"Investigate some of the mathematical challenges Boston engineers had to deal with during the Central Artery Tunnel Project (the ""Big Dig""). This video focuses on the irregular shape of the casting basin and the volume calculations required to make the casting basin work, taking math out of the classroom ...Show More ",PBS LearningMedia,English  2013-11-11
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_md_rectprism_representing_volume_of_right_rectangular_prisms_with_unit_cubes?e=3|*|||,Representing Volume of Right Rectangular Prisms with Unit Cubes,"Use your spatial reasoning skills to calculate the volume when given a 3D figure. This video focuses on a right rectangular prism and shows you how unit blocks can help you visualize, then calculate the volume. This video was submitted through the Innovation Math Challenge, a contest open to professional ...Show More ",PBS LearningMedia,English  2014-02-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_md_rubiks_rubiks_cube_volume?e=4|*|||,Rubik's Cube Volume,"Revealing multiple ways to find volume using a Rubik's cube. This video focuses on modeling volume and explaining why two different volume equations will give you the same answer. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers ...Show More ",PBS LearningMedia,English  2014-07-29
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_nbt_surfacea_determining_surface_area_with_unit_blocks?e=5|*|||,Determining Surface Area with Unit Blocks,"Use your spatial reasoning skills to calculate the surface area when given a 3D figure. This video focuses on a right rectangular prism and shows you how unit blocks can help you visualize, then calculate the surface area. This video was submitted through the Innovation Math Challenge, a contest open ...Show More ",PBS LearningMedia,English  2014-02-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_nf_commprop_commutative_and_associative_properties_of_addition?e=6|*|||,Commutative and Associative Properties of Addition,"Generate equivalent expressions using two additive properties. This video focuses on using the associative and commutative properties of addition to combine like terms, simplify expressions, and create equivalent expressions. This video was submitted through the Innovation Math Challenge, a contest open ...Show More ",PBS LearningMedia,English  2014-02-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_nf_divandfrac_relationship_of_division_and_fractions?e=7|*|||,Relationship of Division and Fractions,"Explore the connection between division and fractions while dividing up cookies. This video focuses on recognizing patterns when modeling dividing up cookies to share with people. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers ...Show More ",PBS LearningMedia,English  2014-06-02
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_nf_divofrac_division_of_fractions_using_fraction_strips?e=8|*|||,Division of Fractions: Using Fraction Strips,"Model division by a fraction using fraction strips. This video focuses on modeling division of a whole number by fractions. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers and is part of the Math at the Core: Middle School collection.",PBS LearningMedia,English  2014-07-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_ns_addsubint_addition_of_positive_and_negative_integers?e=9|*|||,Addition of Positive and Negative Integers,"Introducing a card game that your students can play in small groups to develop their addition skills. This video focuses on addition of positive and negative numbers and briefly touches on subtraction of integers. This video was submitted through the Innovation Math Challenge, a contest open to professional ...Show More ",PBS LearningMedia,English  2014-02-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_ns_foodmiles_food_miles_absolute_values_to_the_rescue?e=10|*|||,Food Miles: Absolute Values to the Rescue,"Explore the concept of absolute value in terms of distances traveled. This video focuses on a real world application of absolute value and visualizes the problem by graphing points on coordinate plane. This video was submitted through the Innovation Math Challenge, a contest open to professional and ...Show More ",PBS LearningMedia,English  2014-09-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_ns_mangraph_manipulating_graphs?e=11|*|||,Manipulating Graphs,Watch how a graph is altered when key elements of the equation change. This lesson focuses on how to manipulate the equation of a line in slope intercept form to match the graphs provided deepening the understanding of both the slope and y intercept's role in the expression. This video was submitted ...Show More ,PBS LearningMedia,English  2014-05-29
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_ns_twodiv_two_kinds_of_division?e=12|*|||,Two Kinds of Division,"Learn about the two different types of division problems. This video focuses on partitive and quotative models of division and when they're each useful. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional producers and is part of the Math ...Show More ",PBS LearningMedia,English  2014-07-29
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_oa_gauss_gauss_arithmetic_sequence_strategy?e=13|*|||,Gauss-Arithmetic Sequence Strategy,Learn how mathematician Karl Friedrich Gauss figured out how to sum up any arithmetic sequence without having to add up each and every term. This video focuses on using your critical thinking to follow along as Gauss determines his formula for adding series of numbers and gives you the formula so you ...Show More ,PBS LearningMedia,English  2014-09-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_rp_dball_atlantean_dodgeball?e=14|*|||,Atlantean Dodgeball,"Watch a dodge ball game and figure out what method is best to track the winning team. This animated video from Math Snacks focuses on using what you know about differences and ratios to decide which is a better measure of who is winning the game, taking math out of the classroom and into the sporting ...Show More ",PBS LearningMedia,Spanish | English  2014-09-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_rp_finance_relative_reasoning_in_finance?e=15|*|||,Relative Reasoning in Finance,"Learn how investment advisors analyze and compare the environmental impact and financial health of companies. This video focuses on the importance of ratios when working with financial data and discusses the idea of relative reasoning, taking math out of the classroom and into real world problem solving.",PBS LearningMedia,English  2013-11-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_rp_humantree6_human_tree_ratios?e=16|*|||,Human Tree: Ratios,Watch as the National Museum of Mathematics creates an interesting series of images using ratios. This video focuses on the proportional relationship observed in fractals and challenges you to do some critical thinking using ratios and scale factors. This video was submitted through the Innovation Math ...Show More ,PBS LearningMedia,English  2014-07-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_rp_humantree8_human_tree_dilations?e=17|*|||,Human Tree: Dilations,"Watch as the National Museum of Mathematics uses an image of a visitor to create a ""Human Tree"" using dilations. This video focuses on how similar figures can create dilations and how exponents can be used in an equation to express the proportional relationship in fractals. This video was submitted through ...Show More ",PBS LearningMedia,English  2014-07-15
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_compprob_compound_probability?e=18|*|||,Compound Probability,"Learn how to use modeling to compute probabilities as the number of successes over the total number of possibilities. This video focuses on calculating compound probabilities of overlapping sets and visualizing the solution using playing cards. This video was submitted through the Innovation Math Challenge, ...Show More ",PBS LearningMedia,English  2014-02-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_fishsample_random_sampling_how_many_fish?e=19|*|||,Random Sampling: How Many Fish?,"Experiment with random sampling methodology using goldfish crackers. This video focuses on making inferences based on a set of data, finding averages, and using a ratio table to demonstrate statistical procedures used by scientists when estimating populations in the real world. This video was submitted ...Show More ",PBS LearningMedia,English  2014-02-10
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_future_probability_tell_the_future?e=0|*|||,Probability: Tell the Future,"Watch and listen to an explanation of different ways to express probability set to hip-hop music. This video focuses on the basics of odds and probability and expressing probabilities as decimals, percents, and fractions. This video was submitted through the Innovation Math Challenge, a contest open ...Show More ",PBS LearningMedia,English  2014-03-28
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_healthstudy_designing_experiments_physicians_health_study?e=1|*|||,Designing Experiments: Physicians Health Study,"Explore the realities of medical testing while learning about the Physician's Health Study conducted by epidemiologists at Brigham and Women's Hospital. This video focuses on how a randomized, double-blind clinical trial is designed in an effort to limit bias and how statistics can be used to try to ...Show More ",PBS LearningMedia,English  2013-12-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_hunger_the_hunger_games?e=2|*|||,The Hunger Games,"Connect probability to popular literature in this activity. This lesson focuses on teaching about statistics using the lottery system featured in The Hunger Games so each student will have a personal connection to the experiment. This video was submitted through the Innovation Math Challenge, a contest ...Show More ",PBS LearningMedia,English  2014-06-02
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_median_the_median_salarycom?e=3|*|||,The Median: Salary.com,"Explore a way to visualize the spread of salary data for various jobs across regions of the U.S. This video focuses on what the median is, what quartiles are, how salary.com breaks data down into quartiles, and the relationship between quartiles and percentiles, taking math out of the classroom and into ...Show More ",PBS LearningMedia,English  2013-12-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_menu_menu_toss_up_choice_and_data_sets?e=4|*|||,Menu Toss-Up: Choice and Data Sets,"Investigate how you may be using math without realizing it when you choose food at a restaurant. This video focuses on the statistics involved when a restaurant offers combinations on their menus. This video was submitted through the Innovation Math Challenge, a contest open to professional and nonprofessional ...Show More ",PBS LearningMedia,English  2014-06-02
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_newbalance_describing_distributions_new_balance?e=5|*|||,Describing Distributions: New Balance,"Investigate how compiling sales data helps New Balance determine its production plans. This video focuses on how a graphical representation of data can help predict what quantity of each shoe and size to produce in order to meet consumer demand and maximize sales, taking math out of the classroom and ...Show More ",PBS LearningMedia,English  2013-12-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_probabilitydi_probability_with_dice?e=6|*|||,Probability with Dice,"Explore basic probability by visualizing all possible outcomes in the sample space. This video focuses on charting the sample space for rolling two dice and then calculating the probability of rolling an 8 using the charted sample space. This video was submitted through the Innovation Math Challenge, ...Show More ",PBS LearningMedia,English  2014-02-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_probspace_probability_space?e=7|*|||,Probability Space,Introducing Cardano's contribution to the concept of theoretical probability. This video provides a visual representation of sample space for random events and explains how to calculate probability. This resource is part of the Math at the Core: Middle School Collection.,PBS LearningMedia,English  2014-02-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mgbh_math_sp_weatherfore_data_organization_and_representation_weather_forecasting?e=8|*|||,Data Organization and Representation: Weather Forecasting,"Explore how meteorologist Kim Martucci prepares her forecasts. This video focuses the wide variety of data that needs to be organized and represented when predicting the weather, taking math out of the classroom and into the real world. This resource is part of the Math at the Core: Middle School Collection.",PBS LearningMedia,English  2014-05-28
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mister_c_math_and_science_3ms_3ms?e=9|*|||,"3M's: Mean, Median, and Mode | Mr. C: Math and Science","Learn about Mean, Median and Mode with this fun and upbeat song that will get you singing and dancing about data!",PBS LearningMedia,English  2017-06-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mister_c_math_and_science_pemdas_pemdas?e=10|*|||,PEMDAS: Order of Operations | Mr. C: Math and Science,"The ""order of operations"" is a key strategy to help students understand which operation should be tackled first. Mister C’s song will not only get kids dancing, it will help them remember these critical steps when solving equations.",PBS LearningMedia,English  2017-06-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mister_c_stop_drop_roll_stop_drop_and_roll?e=11|*|||,STOP Drop and Roll: Long Division | Mr. C: Math and Science,"Long division can be tricky, but when you remember to Stop, Drop and then Roll through the problem, you’ll be certain to get the answer right every time!",PBS LearningMedia,English  2017-06-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_g_civilengineer_real_life_math_civil_engineer?e=12|*|||,Real-Life Math | Civil Engineer,"Civil engineer Melissa Sikes explains how she uses math in her work on water and wastewater projects in this video from KAET. In the accompanying classroom activity, students solve a problem that Ms. Sikes poses in the video: finding the diameter of a cylindrical reservoir of a given volume and height. ...Show More ",PBS LearningMedia,English  2014-09-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_g_realestateappraiser_real_life_math_real_estate_appraiser_part_2?e=13|*|||,Real-Life Math | Real Estate Appraiser Part 2,"In this video, explore the mathematics involved in the work of a real estate appraiser as she calculates measurements, creates scaled drawings, and analyzes the mean and median prices of comparable homes to estimate the values of the homes she appraises. In the accompanying classroom activity, students ...Show More ",PBS LearningMedia,English  2014-06-05
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_ga_woodworker_real_life_math_woodworker?e=14|*|||,Real-Life Math | Woodworker,"Listen to a master craftsman explain many of the ways that mathematics is used in woodworking, including number operations; geometry; ratios and proportions; and measurement, in this video from KAET. In the accompanying activity, students will draw a scale drawing of an object in their classroom.",PBS LearningMedia,English  2014-08-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_md_restaurantmanager_real_life_math_restaurant_manager?e=15|*|||,Real-Life Math | Restaurant Manager,"Restaurant manager Tad Peelen explains how he uses math in his work in this video from KAET. In the accompanying classroom activity, students complete an activity involving one aspect of math that Mr. Peleen mentions: determining quantities of food needed to cater an event, and in the process, converting ...Show More ",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_md_zkbirds_real_life_math_zoo_keeper_birds?e=16|*|||,"Real-Life Math | Zoo Keeper, Birds","In this video, zookeeper Lisa Murphy of the Phoenix Zoo explains how she uses math in her work with birds. In the accompanying classroom activity, students engage in an estimation activity based on one of the aspects of math that Ms. Murphy discusses: they use the number of objects in a small group to ...Show More ",PBS LearningMedia,English  2014-08-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_dentist_real_life_math_dentist?e=17|*|||,Real-Life Math | Dentist,"In this video, a dentist explains the importance of understanding mathematics in his profession. He uses math for converting numbers, calculating doses of anesthetics, measuring teeth for root canals, and maintaining a budget. In the accompanying activity, learners will practice their own metric conversions ...Show More ",PBS LearningMedia,English  2014-08-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_healtheducator_real_life_math_health_educator?e=18|*|||,Real-Life Math | Health Educator,"In this video, a health education specialist explains the role of mathematics in teaching individuals about nutrition, diet, and exercise in order to support healthy lifestyles. In the accompanying classroom activity, students analyze food labels and then plan healthy breakfasts, calculating caloric ...Show More ",PBS LearningMedia,English  2014-08-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_nurse_real_life_math_nurse?e=19|*|||,Real-Life Math | Nurse,"In this video, learn how mathematics—specifically, proportion, ratio, rate, and conversions—are used in the professional responsibilities of a registered nurse working on the surgical trauma floor. In the accompanying classroom activity, students take on the role of nursing teams, measuring vital signs, ...Show More ",PBS LearningMedia,English  2014-06-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_pharmacist_real_life_math_pharmacist?e=0|*|||,Real-Life Math | Pharmacist,"In this video, learn about the critical role of mathematics in the work of a pharmacist. Pharmacists must accurately measure and package medicine, ensuring that its dosage is safely administered to a patient. In the accompanying activity, students calculate prescribed dosages of medicine and the amounts ...Show More ",PBS LearningMedia,English  2014-06-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_physicaltrainer_real_life_math_physical_trainer?e=1|*|||,Real-Life Math | Physical Trainer,"The general manager of a fitness center explains how numerical calculations, percentages, and ratios are critical to his job in this video from KAET. In the accompanying classroom activity, students explore percentages, fractions, and decimals as they measure and calculate their own target heart rates.",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_radiologist_real_life_math_radiologist?e=2|*|||,Real-Life Math | Radiologist,"In this video, you will view how a radiologic technician utilizes math by adjusting images by a percentage, solves formulas, and measures for distance. This resource is part of the Math at the Core: Middle School collection.",PBS LearningMedia,English  2014-06-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_rp_zkhoofstock_real_life_math_zoo_keeper_hoofstock?e=3|*|||,"Real-Life Math | Zoo Keeper, Hoofstock","In this video, zookeeper Michelle Hatwood of the Phoenix Zoo explains how she uses math in her work with hoofstock animals, which include antelope, deer, zebra, giraffe, and rhinoceros. In the accompanying classroom activity, students solve problems that involve calculating with and converting among ...Show More ",PBS LearningMedia,English  2014-08-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_sp_baseball_real_life_math_baseball?e=4|*|||,Real-Life Math | Baseball,"Watch and listen as the assistant general manager of a major league baseball team explains how he uses math in this video from KAET, Arizona PBS.",PBS LearningMedia,English  2014-08-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkaet_math_sp_dataanalyst_real_life_math_data_analyst?e=5|*|||,Real-Life Math | Data Analyst,"In this video, learn about the real-life mathematics data analysts use to compile, organize, and summarize collected facts into readable and logical formats for decision making. In the accompanying classroom activity, students develop and plan their own data analysis project that presents teachers with ...Show More ",PBS LearningMedia,English  2014-08-28
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkcpt_math_g_triangularprism_finding_the_volume_of_a_triangular_prism?e=6|*|||,Finding the Volume of a Triangular Prism,"An animation demonstrates how to find the volume of triangular prisms in this video from KCPT. In the accompanying classroom activity, students do two hands-on activities: they calculate the volume of an object in the shape of a triangular prism and design and construct a model of a roof in the shape ...Show More ",PBS LearningMedia,English  2014-09-30
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mkcpt_math_g_volumecone_volume_of_a_cone?e=7|*|||,Volume of a Cone,"Watch an animated demonstration of finding the volume of a cone and cylinder with the same base and height in this video from KCPT. In the accompanying classroom activity, students estimate the relative volume of a cone and cylinder with the same base and height. They test their estimates by filling ...Show More ",PBS LearningMedia,English  2014-09-26
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mket_math_ee_vidgoliathbeetle_beetle?e=8|*|||,Modeling a Fraction Multiplication Word Problem,"This video illustrates a word problem involving the multiplication of fractions that requires students to find an unknown product based on a comparison of two quantities. One of the world’s largest insects, the Goliath beetle, is known for its strength as well as its size. The animation shows a beetle ...Show More ",PBS LearningMedia,English  2014-06-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mket_math_ee_vidpanda_panda?e=9|*|||,Modeling Fraction Multiplication with Equal Groups,This video presents a visual model for solving a word problem involving the multiplication of fractions. The problem asks students to use the amount of bamboo that a panda eats in an hour to determine how much he eats in a quarter of an hour if he eats at a steady rate. The video ends with a challenge ...Show More ,PBS LearningMedia,English  2014-06-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mket_math_ee_vidpeeper_peeper?e=10|*|||,"Modeling Fraction Division Using Comparison, Group Size Unknown",This video illustrates a visual model for solving a word problem involving the division of fractions. The problem asks students to determine the length of a losing frog's jump in a jumping frog contest based on a comparison with the length of the winning jump. The accompanying classroom activity requires ...Show More ,PBS LearningMedia,English  2014-06-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mket_math_f_fennecfox_fennecfox?e=11|*|||,Modeling Fraction and Mixed Number Division Using Arrays,"This video illustrates how to use an array as a visual model for solving a word problem involving the division of fractions and mixed numbers. The problem asks students to determine the width of a rectangular fennec fox den based on its length and area. In the accompanying classroom activity, students ...Show More ",PBS LearningMedia,English  2014-04-04
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mket_math_nf_hedgehog_hedgehog?e=12|*|||,"Modeling Fraction Division Using Comparison, Group Number Unknown","This animated video illustrates a visual model for solving a word problem involving the division of fractions. The problem asks students to use fractions to compare the spring weight of a hedgehog with its weight just before hibernation. In the accompanying classroom activity, students use visual models ...Show More ",PBS LearningMedia,English  2014-04-04
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mket_math_nf_sloth_sloth?e=13|*|||,"Modeling Fraction Division, Equal Groups, Group Size Unknown","This animated video illustrates a word problem that requires dividing two fractions with equal groups, group size unknown. Students are presented with a problem that asks how long it takes a sloth to climb down a tree trunk at an even rate and given a solution to the problem that uses visual modeling. ...Show More ",PBS LearningMedia,English  2014-04-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_mket_math_no_platypus_platypus?e=14|*|||,Modeling Fraction Division Using Arrays,"This video illustrates a visual model for solving a word problem involving the division of fractions. The problem asks students to determine the width of a rectangular platypus burrow based on its length and area. In the accompanying classroom activity, students use arrays to estimate and/or solve the ...Show More ",PBS LearningMedia,English  2014-06-19
